Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-11-15,ADANIPORTS,EQ,410.75,410.0,414.25,403.65,406.8,407.1,408.37,1849192,75515277880000.0,22490,921565,0.49840000000000007
2017-11-16,ADANIPORTS,EQ,407.1,408.0,410.6,395.0,398.1,397.2,398.76,5321941,212217005340000.0,59631,3557635,0.6685
2017-11-17,ADANIPORTS,EQ,397.2,401.0,405.0,396.0,400.0,400.95,400.25,6515843,260796317069999.97,74677,4909341,0.7534000000000001
2017-11-20,ADANIPORTS,EQ,400.95,400.95,405.9,397.1,399.0,398.6,400.62,4437937,177792661070000.0,40286,3066629,0.691
2017-11-21,ADANIPORTS,EQ,398.6,399.3,405.85,399.3,400.5,400.8,403.22,5418727,218494421819999.97,89335,3949138,0.7288
2017-11-22,ADANIPORTS,EQ,400.8,402.5,416.65,401.65,413.95,414.5,410.74,5170814,212384317100000.0,47963,2249547,0.435
2017-11-23,ADANIPORTS,EQ,414.5,415.3,415.3,402.55,406.5,407.1,407.61,3903036,159092614580000.0,49154,2264744,0.5803
2017-11-24,ADANIPORTS,EQ,407.1,411.0,411.0,401.85,404.9,404.6,404.79,1374660,55644834429999.99,18353,509325,0.3705
2017-11-27,ADANIPORTS,EQ,404.6,404.5,404.5,398.0,399.6,399.5,399.24,2993007,119493189705000.0,38597,1914882,0.6398
2017-11-28,ADANIPORTS,EQ,399.5,399.6,403.65,395.2,396.65,396.95,399.39,6013556,240176783325000.0,48975,4500874,0.7484999999999999
2017-11-29,ADANIPORTS,EQ,396.95,397.6,405.6,395.05,402.05,403.45,401.68,5205458,209094704785000.0,37112,3226954,0.6199
2017-11-30,ADANIPORTS,EQ,403.45,401.35,401.35,396.0,400.0,398.0,399.22,5552149,221652394594999.97,50201,4047659,0.7290000000000001
2017-12-01,ADANIPORTS,EQ,398.0,400.9,404.8,382.05,385.0,386.75,395.84,1836997,72716300670000.0,18921,326344,0.1777
2017-12-04,ADANIPORTS,EQ,386.75,386.75,389.2,377.35,388.45,388.15,385.94,3650818,140897994840000.0,41622,2176498,0.5962
2017-12-05,ADANIPORTS,EQ,388.15,388.15,389.25,379.05,387.75,388.85,386.39,5100915,197092803260000.0,31784,3562863,0.6985
2017-12-06,ADANIPORTS,EQ,388.85,386.4,388.9,382.6,385.6,385.75,386.41,4212760,162785384215000.0,39594,3105701,0.7372
2017-12-07,ADANIPORTS,EQ,385.75,387.05,391.0,384.3,390.9,389.7,389.06,6934180,269784100860000.0,63553,4637184,0.6687000000000001
2017-12-08,ADANIPORTS,EQ,389.7,391.5,396.9,391.2,392.55,393.4,394.3,3282945,129446596305000.0,45439,1888081,0.5751
2017-12-11,ADANIPORTS,EQ,393.4,396.0,396.0,384.5,391.5,391.75,389.83,3457130,134768900665000.02,41972,1853439,0.5361
2017-12-12,ADANIPORTS,EQ,391.75,391.5,405.6,389.5,401.05,402.5,400.5,6686699,267800689535000.0,64152,3671340,0.5491
2017-12-13,ADANIPORTS,EQ,402.5,401.8,402.25,391.9,395.0,394.0,397.54,5035855,200193913765000.0,92257,2729912,0.5421
2017-12-14,ADANIPORTS,EQ,394.0,397.55,398.9,386.2,398.0,395.1,392.32,3587939,140761493810000.0,41801,1824942,0.5086
2017-12-15,ADANIPORTS,EQ,395.1,405.7,408.0,400.1,403.35,401.35,402.74,4643671,187019290310000.0,65988,2197916,0.4733
2017-12-18,ADANIPORTS,EQ,401.35,395.8,414.5,374.05,404.95,404.6,405.37,9127457,369999046265000.0,85857,2084161,0.22829999999999998
2017-12-19,ADANIPORTS,EQ,404.6,405.0,409.35,400.95,405.0,405.8,405.12,2700184,109390980290000.02,33077,1119615,0.4146
2017-12-20,ADANIPORTS,EQ,405.8,404.0,408.15,400.55,406.0,404.4,403.15,4228842,170487544230000.0,49348,2272973,0.5375
2017-12-21,ADANIPORTS,EQ,404.4,405.0,408.35,401.0,402.55,402.3,404.39,3336146,134909691245000.0,41897,1733261,0.5195000000000001
2017-12-22,ADANIPORTS,EQ,402.3,403.0,409.45,399.2,402.1,402.15,404.81,2449944,99175452525000.0,30059,506343,0.20670000000000002
2017-12-26,ADANIPORTS,EQ,402.15,403.75,405.85,400.2,404.5,404.55,403.43,3466595,139853043820000.0,31972,1754801,0.5062
2017-12-27,ADANIPORTS,EQ,404.55,405.95,407.0,400.7,402.5,404.2,404.29,4355090,176073909200000.0,42025,2012653,0.4621
2017-12-28,ADANIPORTS,EQ,404.2,404.2,404.9,397.55,399.05,398.7,400.13,4180605,167278595160000.0,42830,2341918,0.5602
2017-12-29,ADANIPORTS,EQ,398.7,401.15,407.15,399.3,406.7,405.65,403.21,3574054,144110030385000.0,43173,2014822,0.5637
2018-01-01,ADANIPORTS,EQ,405.65,406.7,407.7,398.05,400.2,399.65,402.01,2701537,108604103895000.0,43408,1635026,0.6052000000000001
2018-01-02,ADANIPORTS,EQ,399.65,403.45,403.45,395.0,397.85,397.4,398.09,1322980,52666089015000.0,31322,388539,0.2937
2018-01-03,ADANIPORTS,EQ,397.4,398.1,410.9,397.45,408.75,407.65,406.82,4679468,190370476875000.0,63719,999388,0.2136
2018-01-04,ADANIPORTS,EQ,407.65,408.7,410.7,406.05,410.0,409.85,409.19,1990506,81449653065000.0,26844,525027,0.2638
2018-01-05,ADANIPORTS,EQ,409.85,411.9,426.95,410.2,423.65,423.8,421.86,5448214,229838415705000.03,59661,1233903,0.22649999999999998
2018-01-08,ADANIPORTS,EQ,423.8,424.0,427.5,421.1,422.9,422.9,423.34,3447843,145960368905000.0,42969,2059483,0.5972999999999999
2018-01-09,ADANIPORTS,EQ,422.9,422.9,425.55,419.2,420.2,421.1,421.81,2509904,105869593295000.0,34114,1488019,0.5929
2018-01-10,ADANIPORTS,EQ,421.1,422.0,427.9,418.75,422.9,423.45,424.94,4253925,180768048130000.0,50183,1750117,0.4114
2018-01-11,ADANIPORTS,EQ,423.45,423.0,430.65,421.0,425.5,425.5,425.49,4415343,187867255050000.0,58246,2315410,0.5244
2018-01-12,ADANIPORTS,EQ,425.5,425.85,428.35,411.55,422.2,423.3,421.9,2581486,108912937950000.0,36455,966797,0.37450000000000006
2018-01-15,ADANIPORTS,EQ,423.3,425.55,427.9,419.5,421.5,420.6,423.85,1599208,67782067840000.0,27940,712485,0.4455
2018-01-16,ADANIPORTS,EQ,420.6,421.5,428.25,418.45,423.6,423.55,423.2,2318100,98101498440000.0,53891,740920,0.3196
2018-01-17,ADANIPORTS,EQ,423.55,424.25,436.0,422.75,433.2,433.4,431.08,6715953,289510703810000.0,85002,2437442,0.3629
2018-01-18,ADANIPORTS,EQ,433.4,437.95,438.15,409.35,418.8,416.25,424.04,8794103,372902761450000.0,81640,3011751,0.3425
2018-01-19,ADANIPORTS,EQ,416.25,418.8,435.45,418.8,433.75,433.45,428.44,7588904,325136231850000.0,79999,2817242,0.3712
2018-01-22,ADANIPORTS,EQ,433.45,434.0,443.35,432.55,436.0,438.05,438.15,7092514,310756191235000.0,86835,2967479,0.41840000000000005
2018-01-23,ADANIPORTS,EQ,438.05,438.05,442.0,433.0,436.55,438.4,438.56,4659591,204349609650000.0,56363,2615931,0.5614
2018-01-24,ADANIPORTS,EQ,438.4,437.0,452.35,429.1,449.25,448.75,439.95,5201505,228841064425000.0,49794,2688939,0.517
2018-01-25,ADANIPORTS,EQ,448.75,450.0,450.0,434.8,436.0,436.5,440.91,6792843,299502548495000.0,66336,4426993,0.6517000000000001
2018-01-29,ADANIPORTS,EQ,436.5,436.5,442.35,432.0,435.75,436.65,437.76,2126497,93090379960000.0,43117,838601,0.3944
2018-01-30,ADANIPORTS,EQ,436.65,435.0,436.15,426.8,429.2,428.25,430.25,2389618,102814228790000.0,32846,1237146,0.5177
2018-01-31,ADANIPORTS,EQ,428.25,428.0,435.5,424.5,428.15,428.85,429.36,2734628,117412890175000.0,66100,1248502,0.45659999999999995
2018-02-01,ADANIPORTS,EQ,428.85,431.0,433.0,414.45,431.0,428.75,426.92,1681704,71795026885000.0,29810,453344,0.2696
2018-02-02,ADANIPORTS,EQ,428.75,424.5,426.2,412.0,417.05,417.95,420.06,4265914,179194020255000.0,69482,2141672,0.502
2018-02-05,ADANIPORTS,EQ,417.95,408.0,413.0,406.3,407.95,408.2,409.16,2936554,120151310645000.0,73339,1466372,0.4994
2018-02-06,ADANIPORTS,EQ,408.2,395.0,410.35,387.0,406.35,404.8,400.36,2963450,118645706800000.0,56523,1195184,0.4033
2018-02-07,ADANIPORTS,EQ,404.8,414.4,414.4,404.15,404.55,407.0,408.61,2592845,105945297950000.0,47541,989893,0.38180000000000003
2018-02-08,ADANIPORTS,EQ,407.0,408.25,416.15,401.1,405.0,405.1,407.04,2952821,120190417309999.98,54626,1384647,0.46890000000000004
2018-02-09,ADANIPORTS,EQ,405.1,400.0,401.6,394.0,400.1,399.0,397.98,2936187,116853002690000.02,41915,1265873,0.4311
2018-02-12,ADANIPORTS,EQ,399.0,403.75,406.15,400.0,403.0,403.35,402.98,1249277,50342765990000.0,31505,398039,0.3186
2018-02-14,ADANIPORTS,EQ,403.35,405.0,416.8,405.0,410.6,413.0,412.14,3001847,123716886609999.98,61302,1119626,0.373
2018-02-15,ADANIPORTS,EQ,413.0,421.5,424.0,409.55,411.6,411.7,417.5,3293138,137487266334999.98,41592,872530,0.265
2018-02-16,ADANIPORTS,EQ,411.7,414.0,415.6,402.35,407.1,405.45,407.37,1740283,70893076515000.0,22815,554928,0.3189
2018-02-19,ADANIPORTS,EQ,405.45,407.5,407.5,388.65,395.55,393.85,395.44,2140756,84653911820000.0,27282,766890,0.3582
2018-02-20,ADANIPORTS,EQ,393.85,394.0,398.0,387.2,394.8,394.9,393.76,2045167,80530664835000.0,31799,664139,0.3247
2018-02-21,ADANIPORTS,EQ,394.9,396.5,398.75,389.75,396.5,395.6,393.36,1800533,70825876450000.0,28428,711483,0.39520000000000005
2018-02-22,ADANIPORTS,EQ,395.6,395.0,406.2,392.75,405.0,404.0,401.68,4726021,189833191800000.0,78239,2562700,0.5423
2018-02-23,ADANIPORTS,EQ,404.0,405.1,409.25,402.0,407.25,406.5,405.32,1953157,79164443040000.0,29894,932028,0.4772
2018-02-26,ADANIPORTS,EQ,406.5,407.5,417.0,407.5,415.0,415.05,414.5,2299169,95301257980000.0,40756,725782,0.31570000000000004
2018-02-27,ADANIPORTS,EQ,415.05,417.0,417.0,409.65,410.0,410.45,411.66,1334518,54937023445000.01,25739,498441,0.3735
2018-02-28,ADANIPORTS,EQ,410.45,410.0,412.35,403.1,408.5,408.35,407.42,2823115,115019454765000.02,47255,1517497,0.5375
2018-03-01,ADANIPORTS,EQ,408.35,408.35,413.75,405.0,406.5,406.1,407.99,1216685,49639933355000.0,29972,384817,0.31629999999999997
2018-03-05,ADANIPORTS,EQ,406.1,404.95,411.45,400.1,404.1,403.95,404.92,3665892,148441097475000.0,67844,1943499,0.5302
2018-03-06,ADANIPORTS,EQ,403.95,406.7,413.75,395.15,395.6,405.25,407.94,3321338,135489028145000.0,58381,1744080,0.5251
2018-03-07,ADANIPORTS,EQ,405.25,398.95,398.95,372.25,379.1,376.95,385.83,6951930,268224915340000.0,107220,2806167,0.4037
2018-03-08,ADANIPORTS,EQ,376.95,379.0,393.0,369.7,389.9,387.95,379.5,11040375,418984961340000.0,91084,4395111,0.3981
2018-03-09,ADANIPORTS,EQ,387.95,392.0,393.65,373.8,379.9,377.9,383.01,5352078,204990758145000.0,78145,1854479,0.3465
2018-03-12,ADANIPORTS,EQ,377.9,382.0,389.2,377.0,387.5,386.6,381.95,3693431,141071140715000.0,39637,1196695,0.324
2018-03-13,ADANIPORTS,EQ,386.6,387.0,391.4,381.15,386.0,385.2,386.99,2175696,84196991585000.0,27859,640444,0.2944
2018-03-14,ADANIPORTS,EQ,385.2,383.1,384.75,376.85,383.8,382.1,379.8,3616289,137344996080000.0,39696,1604026,0.4436
2018-03-15,ADANIPORTS,EQ,382.1,383.6,386.4,380.3,381.6,382.15,383.46,1818766,69742138690000.0,24680,499772,0.2748
2018-03-16,ADANIPORTS,EQ,382.15,377.9,382.25,367.45,371.5,370.5,372.87,4972566,185409972445000.0,69604,3120558,0.6276
2018-03-19,ADANIPORTS,EQ,370.5,370.0,371.5,355.25,364.45,364.3,361.82,5253759,190088901855000.0,73004,2585200,0.49210000000000004
2018-03-20,ADANIPORTS,EQ,364.3,364.3,371.8,360.15,370.15,370.0,368.06,1780257,65524330179999.99,33292,476963,0.26789999999999997
2018-03-21,ADANIPORTS,EQ,370.0,372.9,373.75,362.3,364.0,363.7,366.74,2296120,84206947110000.0,43985,1075289,0.4683
2018-03-22,ADANIPORTS,EQ,363.7,365.0,365.0,354.1,358.3,358.25,359.4,3443184,123747040105000.0,63535,1668314,0.48450000000000004
2018-03-23,ADANIPORTS,EQ,358.25,355.0,367.0,350.45,365.9,362.4,356.07,4518979,160905529345000.0,56845,1935075,0.4282
2018-03-26,ADANIPORTS,EQ,362.4,364.4,368.7,351.5,365.75,365.15,359.89,3884338,139794189120000.0,54155,582245,0.1499
2018-03-27,ADANIPORTS,EQ,365.15,368.15,369.4,361.9,366.0,365.5,365.72,2631162,96226337095000.0,29134,524627,0.19940000000000002
2018-03-28,ADANIPORTS,EQ,365.5,364.5,364.5,351.05,356.0,354.1,355.65,4766456,169517997075000.0,61035,2579031,0.5411
2018-04-02,ADANIPORTS,EQ,354.1,356.0,371.9,356.0,370.0,369.7,364.13,2978988,108474056915000.02,76400,1002282,0.33649999999999997
2018-04-03,ADANIPORTS,EQ,369.7,368.5,371.0,362.7,366.5,366.4,365.37,2679172,97889742220000.0,43148,859258,0.3207
2018-04-04,ADANIPORTS,EQ,366.4,368.0,373.7,363.75,368.0,367.8,369.06,5611445,207096876210000.0,60620,2912103,0.519
2018-04-05,ADANIPORTS,EQ,367.8,372.0,379.8,371.5,377.0,375.95,375.55,3648555,137021090120000.0,41802,1817492,0.49810000000000004
2018-04-06,ADANIPORTS,EQ,375.95,378.45,383.6,374.65,381.0,379.3,379.51,2037081,77310089600000.0,23142,357626,0.17559999999999998
2018-04-09,ADANIPORTS,EQ,379.3,380.65,382.8,376.35,376.4,377.35,379.03,1571745,59573173279999.99,32393,429023,0.273
2018-04-10,ADANIPORTS,EQ,377.35,379.0,390.5,378.6,387.65,387.25,386.78,3493681,135128439450000.0,49906,909075,0.2602
2018-04-11,ADANIPORTS,EQ,387.25,388.0,388.15,375.5,378.0,377.9,378.57,2045552,77439149180000.0,45690,598513,0.2926
2018-04-12,ADANIPORTS,EQ,377.9,378.0,378.75,369.25,372.3,372.35,372.62,3609657,134503278950000.0,49628,1927058,0.5339
2018-04-13,ADANIPORTS,EQ,372.35,375.8,386.9,372.35,382.9,383.1,383.09,6485732,248459425169999.97,61592,1619577,0.2497
2018-04-16,ADANIPORTS,EQ,383.1,381.75,389.0,379.25,387.3,387.5,385.45,2682231,103387788490000.0,37061,899007,0.33520000000000005
2018-04-17,ADANIPORTS,EQ,387.5,391.5,393.95,382.0,383.5,383.4,387.22,3770554,146004970100000.0,74375,1261698,0.3346
2018-04-18,ADANIPORTS,EQ,383.4,385.25,387.7,380.2,387.2,384.95,383.83,2568988,98606116165000.0,50182,989650,0.38520000000000004
2018-04-19,ADANIPORTS,EQ,384.95,387.3,390.7,383.45,386.25,386.55,387.17,2848405,110282791505000.0,75345,1110139,0.3897
2018-04-20,ADANIPORTS,EQ,386.55,386.0,387.25,378.95,381.45,381.15,382.13,2178241,83236854840000.0,53186,1199557,0.5507
2018-04-23,ADANIPORTS,EQ,381.15,381.45,389.55,375.55,387.25,386.35,384.62,3614484,139018733045000.0,60308,1837252,0.5083
2018-04-24,ADANIPORTS,EQ,386.35,387.25,394.5,387.1,393.0,392.25,391.17,3093161,120996567725000.0,71390,1086482,0.35130000000000006
2018-04-25,ADANIPORTS,EQ,392.25,394.0,397.45,390.2,392.0,391.9,393.27,3205946,126079113365000.02,71846,1097618,0.34240000000000004
2018-04-26,ADANIPORTS,EQ,391.9,388.65,398.5,388.1,396.7,397.1,393.86,3663748,144299950195000.0,89515,1485049,0.4053
2018-04-27,ADANIPORTS,EQ,397.1,398.3,405.9,398.3,402.5,402.45,402.24,8210865,330273134315000.0,80805,4751246,0.5787
2018-04-30,ADANIPORTS,EQ,402.45,405.8,411.3,402.4,406.25,407.3,406.55,2264144,92048758485000.0,44313,925149,0.4086
2018-05-02,ADANIPORTS,EQ,407.3,408.0,411.2,397.3,402.7,401.1,405.29,3047308,123503461815000.02,55954,1522415,0.49960000000000004
2018-05-03,ADANIPORTS,EQ,401.1,399.7,406.3,393.55,396.4,397.0,401.58,3161687,126968103800000.0,48217,1052373,0.3329
2018-05-04,ADANIPORTS,EQ,397.0,401.95,409.6,391.3,408.0,408.25,405.17,4782981,193792369320000.0,75202,1180414,0.2468
2018-05-07,ADANIPORTS,EQ,408.25,410.0,414.3,405.95,412.8,412.4,411.39,2582072,106222945260000.0,47624,871816,0.3376
2018-05-08,ADANIPORTS,EQ,412.4,413.1,415.65,410.1,413.4,412.8,413.02,1945992,80372579855000.0,38486,897262,0.4611
2018-05-09,ADANIPORTS,EQ,412.8,412.1,415.3,409.6,413.1,413.35,412.14,1408466,58048169135000.0,24313,411696,0.2923
2018-05-10,ADANIPORTS,EQ,413.35,413.85,414.4,409.1,411.95,410.8,411.44,1552936,63894273770000.01,21402,648719,0.4177
2018-05-11,ADANIPORTS,EQ,410.8,412.35,414.5,410.85,413.0,412.7,412.61,1442596,59522927929999.99,22672,797734,0.5529999999999999
2018-05-14,ADANIPORTS,EQ,412.7,413.95,414.0,407.4,412.15,409.95,409.61,5517825,226014369750000.0,46201,3892935,0.7055
2018-05-15,ADANIPORTS,EQ,409.95,399.0,412.0,397.4,410.0,409.15,407.64,3089340,125933279295000.0,60880,1179975,0.38200000000000006
2018-05-16,ADANIPORTS,EQ,409.15,407.75,409.75,400.25,402.5,403.1,402.56,1897907,76402380030000.0,54585,1003551,0.5288
2018-05-17,ADANIPORTS,EQ,403.1,404.0,405.5,395.6,396.15,397.9,400.26,1614257,64612305504999.99,46414,844430,0.5231
2018-05-18,ADANIPORTS,EQ,397.9,396.15,397.1,384.05,391.8,389.5,390.38,3895361,152066393125000.0,36718,2666040,0.6844
2018-05-21,ADANIPORTS,EQ,389.5,389.35,392.55,381.5,385.25,383.7,385.17,1544488,59488832390000.0,44644,706437,0.45740000000000003
2018-05-22,ADANIPORTS,EQ,383.7,382.7,389.05,377.75,381.35,379.75,379.68,1861819,70688843840000.0,37554,871288,0.46799999999999997
2018-05-23,ADANIPORTS,EQ,379.75,379.8,383.1,373.5,374.05,374.25,376.02,1560605,58682382615000.0,39746,458589,0.2939
2018-05-24,ADANIPORTS,EQ,374.25,374.95,378.6,364.7,371.5,371.25,370.47,3299522,122238974820000.0,41330,2086461,0.6324000000000001
2018-05-25,ADANIPORTS,EQ,371.25,371.5,382.0,366.5,379.7,379.9,374.13,2372618,88767638460000.0,75852,796514,0.3357
2018-05-28,ADANIPORTS,EQ,379.9,382.5,383.45,376.2,378.0,378.9,379.23,1807896,68560960350000.0,42050,591769,0.3273
2018-05-29,ADANIPORTS,EQ,378.9,379.8,383.85,373.2,375.0,377.85,380.11,3394813,129041837615000.02,54363,1918531,0.5651
2018-05-30,ADANIPORTS,EQ,377.85,374.0,378.95,370.0,374.35,374.4,374.7,3110433,116546446815000.02,78110,1689127,0.5431
2018-05-31,ADANIPORTS,EQ,374.4,375.5,397.6,369.25,393.5,392.15,387.88,11133305,431834743670000.0,93631,8250136,0.741
2018-06-01,ADANIPORTS,EQ,392.15,394.1,395.4,382.3,387.85,387.6,387.25,3219572,124676970705000.0,68498,1213198,0.3768
2018-06-04,ADANIPORTS,EQ,387.6,388.0,388.95,376.05,378.5,378.55,381.71,2481566,94723415660000.0,83369,1402467,0.5652
2018-06-05,ADANIPORTS,EQ,378.55,378.75,379.35,371.5,374.0,373.6,374.09,2767220,103518910230000.0,53879,1714834,0.6197
2018-06-06,ADANIPORTS,EQ,373.6,374.0,377.5,373.35,376.2,375.8,375.48,3927114,147455377540000.0,52890,2978829,0.7585
2018-06-07,ADANIPORTS,EQ,375.8,378.0,384.8,376.55,381.0,380.05,381.01,1770108,67443364545000.01,49793,686769,0.38799999999999996
2018-06-08,ADANIPORTS,EQ,380.05,381.0,382.75,375.1,380.15,380.5,379.52,1232441,46773720880000.0,41076,586886,0.47619999999999996
2018-06-11,ADANIPORTS,EQ,380.5,384.0,387.7,380.1,381.0,382.3,384.76,2030226,78115376410000.0,43078,670564,0.33030000000000004
2018-06-12,ADANIPORTS,EQ,382.3,384.0,390.75,382.35,389.9,388.9,386.43,1920763,74223156225000.0,52067,918968,0.47840000000000005
2018-06-13,ADANIPORTS,EQ,388.9,391.15,392.0,381.6,384.2,382.85,386.5,2529140,97751544165000.0,56976,1257525,0.4972
2018-06-14,ADANIPORTS,EQ,382.85,383.65,383.65,372.05,374.6,374.45,375.85,2398168,90134442185000.0,44522,1277458,0.5327000000000001
2018-06-15,ADANIPORTS,EQ,374.45,369.8,375.9,369.8,371.65,372.95,372.97,7278768,271479579394999.97,83628,5820106,0.7996
2018-06-18,ADANIPORTS,EQ,372.95,373.0,375.75,369.2,370.5,370.55,371.33,966982,35907423895000.0,25204,327669,0.33890000000000003
2018-06-19,ADANIPORTS,EQ,370.55,369.55,371.7,361.4,362.25,362.45,364.37,3037612,110680882940000.02,97342,1332473,0.4387
2018-06-20,ADANIPORTS,EQ,362.45,363.0,366.75,357.2,366.5,365.65,362.47,4112085,149049649355000.0,69142,2270303,0.5521
2018-06-21,ADANIPORTS,EQ,365.65,369.0,374.8,365.95,366.55,366.9,371.11,4844094,179769289145000.0,132802,1807478,0.37310000000000004
2018-06-22,ADANIPORTS,EQ,366.9,364.9,367.35,361.2,365.95,365.8,364.37,2982451,108671098005000.0,77110,1724362,0.5782
2018-06-25,ADANIPORTS,EQ,365.8,366.0,367.75,359.05,360.0,361.15,363.52,1716838,62410417075000.0,27219,654815,0.3814
2018-06-26,ADANIPORTS,EQ,361.15,361.0,366.55,356.4,361.95,362.9,361.9,1997309,72283553595000.0,43546,725459,0.3632
2018-06-27,ADANIPORTS,EQ,362.9,362.0,365.05,355.15,357.0,361.1,360.64,3186106,114904727245000.0,63534,1692249,0.5311
2018-06-28,ADANIPORTS,EQ,361.1,359.7,364.45,358.15,364.45,361.8,361.82,9627099,348328719915000.0,44055,7091870,0.7367
2018-06-29,ADANIPORTS,EQ,361.8,364.45,377.4,359.05,372.05,373.15,367.47,3241005,119098301784999.98,62437,969725,0.2992
2018-07-02,ADANIPORTS,EQ,373.15,371.0,373.9,359.15,362.5,362.8,364.58,1732427,63160756454999.99,30490,485039,0.28
2018-07-03,ADANIPORTS,EQ,362.8,362.5,365.45,360.25,362.65,362.75,363.2,1488048,54046185325000.0,41147,569570,0.38280000000000003
2018-07-04,ADANIPORTS,EQ,362.75,362.95,363.5,355.95,359.0,359.95,359.28,1616705,58084802085000.0,45410,609521,0.37700000000000006
2018-07-05,ADANIPORTS,EQ,359.95,361.35,363.4,355.6,361.95,361.9,359.87,1526982,54951056054999.99,35763,318674,0.20870000000000002
2018-07-06,ADANIPORTS,EQ,361.9,361.9,370.9,358.35,365.4,365.75,366.56,1549142,56786022425000.0,36632,317881,0.2052
2018-07-09,ADANIPORTS,EQ,365.75,367.0,369.9,365.6,367.6,366.95,367.72,1050376,38624583275000.0,47252,338401,0.3222
2018-07-10,ADANIPORTS,EQ,366.95,367.55,375.3,367.55,371.3,370.45,371.96,1656692,61621954690000.0,31812,395940,0.239
2018-07-11,ADANIPORTS,EQ,370.45,369.9,378.3,368.0,373.4,373.5,373.78,2480112,92700404965000.0,46821,335478,0.1353
2018-07-12,ADANIPORTS,EQ,373.5,374.4,375.7,368.6,369.0,369.35,371.25,1458875,54161190945000.01,37679,476661,0.32670000000000005
2018-07-13,ADANIPORTS,EQ,369.35,374.0,377.3,367.5,369.65,370.4,372.63,3006407,112028444930000.0,50255,651972,0.2169
2018-07-16,ADANIPORTS,EQ,370.4,370.5,372.3,358.5,360.2,360.05,364.12,1340324,48803487595000.0,28913,337650,0.2519
2018-07-17,ADANIPORTS,EQ,360.05,361.1,369.2,360.8,366.0,366.7,365.36,1775116,64855311515000.0,35550,443563,0.24989999999999998
2018-07-18,ADANIPORTS,EQ,366.7,365.85,375.4,361.75,364.9,364.05,368.78,2065237,76161288120000.0,49446,436903,0.2116
2018-07-19,ADANIPORTS,EQ,364.05,366.4,371.0,364.1,368.65,369.6,367.45,1537925,56511580504999.99,27667,489633,0.3184
2018-07-20,ADANIPORTS,EQ,369.6,369.6,376.9,366.9,369.95,370.05,371.99,1886770,70186230900000.0,33098,429069,0.2274
2018-07-23,ADANIPORTS,EQ,370.05,370.2,385.0,370.0,383.5,383.75,379.49,2517823,95549671780000.0,36744,561402,0.223
2018-07-24,ADANIPORTS,EQ,383.75,385.4,394.3,382.75,392.1,392.6,389.75,3937762,153475112110000.0,51803,1516319,0.3851
2018-07-25,ADANIPORTS,EQ,392.6,392.5,401.45,391.2,398.55,398.75,399.27,4308866,172039916950000.0,67915,1856990,0.43100000000000005
2018-07-26,ADANIPORTS,EQ,398.75,395.8,402.0,394.7,399.45,399.3,399.01,2388169,95289773370000.0,35767,1095681,0.45880000000000004
2018-07-27,ADANIPORTS,EQ,399.3,402.45,402.45,391.15,395.0,394.65,395.82,2966414,117416303100000.0,45063,1050040,0.354
2018-07-30,ADANIPORTS,EQ,394.65,395.0,397.5,387.65,389.15,390.8,390.87,1649794,64485047195000.01,31710,445332,0.2699
2018-07-31,ADANIPORTS,EQ,390.8,389.75,401.5,386.15,400.95,399.75,393.75,2502908,98553160140000.0,35326,531235,0.2122
2018-08-01,ADANIPORTS,EQ,399.75,402.95,402.95,395.05,397.8,399.0,399.18,1774615,70839031025000.0,36391,438666,0.2472
2018-08-02,ADANIPORTS,EQ,399.0,397.6,404.6,394.0,397.2,399.15,400.25,2966243,118725100965000.02,40509,971233,0.3274
2018-08-03,ADANIPORTS,EQ,399.15,399.05,403.5,398.15,399.0,399.55,400.57,1632617,65397297960000.0,27958,574359,0.3518
2018-08-06,ADANIPORTS,EQ,399.55,403.5,406.4,395.3,398.2,397.35,399.58,2817990,112601029784999.98,31427,462193,0.16399999999999998
2018-08-07,ADANIPORTS,EQ,397.35,393.5,394.45,369.2,373.2,372.3,376.59,9635717,362868755480000.0,101312,1643814,0.1706
2018-08-08,ADANIPORTS,EQ,372.3,375.0,376.55,369.65,375.4,374.6,373.76,3276532,122462409975000.0,98380,885675,0.27030000000000004
2018-08-09,ADANIPORTS,EQ,374.6,376.0,381.0,371.55,377.3,378.0,378.0,1992284,75308650750000.0,33089,365630,0.18350000000000002
2018-08-10,ADANIPORTS,EQ,378.0,377.3,382.1,376.0,378.55,379.3,379.05,1142258,43297773515000.0,15991,251976,0.2206
2018-08-13,ADANIPORTS,EQ,379.3,378.0,379.6,374.65,377.55,377.15,377.11,1438549,54249515665000.0,36205,510193,0.3547
2018-08-14,ADANIPORTS,EQ,377.15,377.55,378.7,371.0,372.35,373.15,373.9,1501909,56157086250000.0,43119,440128,0.29300000000000004
2018-08-16,ADANIPORTS,EQ,373.15,372.0,374.1,367.3,370.05,370.3,370.57,2376448,88064843550000.0,48100,1412987,0.5946
2018-08-17,ADANIPORTS,EQ,370.3,371.0,379.1,371.0,374.5,374.1,375.53,1983257,74477794690000.0,40106,686254,0.34600000000000003
2018-08-20,ADANIPORTS,EQ,374.1,376.4,379.5,374.15,378.15,378.25,377.19,1280487,48298972710000.0,31644,289367,0.226
